p4n_id,title,url,latitude,longitude,location_type,num_places,total_reviews,avg_rating,parking_min_eur,parking_max_eur,electricity_eur,review_seasonality,top_languages,ai_pros,ai_cons,last_scraped
118590,(7630-174) Odemira - Unnamed Road,https://park4night.com/en/place/118590,37.598965,-8.630979,Parking lot day/night,10.0,25,3.92,0.0,0.0,0.0,"{""2025-10"": 1, ""2025-09"": 1, ""2025-08"": 1, ""2025-07"": 1, ""2025-06"": 2, ""2025-04"": 2, ""2025-02"": 1, ""2024-07"": 1, ""2024-04"": 1, ""2024-03"": 1}",de (3); fr (3); es (1); nl (2); pt (1); it (1),facilities_clean_modern (1); supplies_nearby_shops_fuel (4); services_bread_delivery_onsite (1); noise_traffic_airplane_loud (1); location_town_center_proximity (1); ground_flat_level_paved (3); access_easy_large_vehicles (1); value_affordable_fair (1); misc_other_pros (2); water_potable_easy_refill (2); waste_disposal_functional (2); pitches_spacious_private (1); shade_natural_provided (1),environment_litter_trash_accumulation (1); noise_traffic_airplane_loud (2); rules_strict_fussy_unpleasant (1); misc_other_cons (1); noise_events_music_parties (1),2026-01-26 08:26:55
304594,(7630-174) São Luís - 1 N120,https://park4night.com/en/place/304594,37.712412,-8.666083,Extra services,3.0,15,4.93,0.0,0.0,,"{""2025-12"": 1, ""2025-09"": 1, ""2025-05"": 1, ""2025-01"": 1, ""2024-08"": 1, ""2024-03"": 1, ""2024-02"": 1}",nl (2); en (1); de (2); pl (1); fr (2),showers_hot_high_pressure (2); water_potable_easy_refill (2); misc_other_pros (3),,2026-01-26 08:27:02
603985,(7630-174) NM - Natured Minds,https://park4night.com/en/place/603985,37.41703,-8.684958,"On the farm (farm, vineyard ...)",3.0,14,5.0,15.0,15.0,0.0,"{""2025-11"": 1, ""2025-10"": 4, ""2025-09"": 3, ""2025-08"": 3, ""2025-07"": 3}",en (7); de (4); fr (2); nl (2),atmosphere_quiet_peaceful (10); scenery_natural_beauty (7); views_sunset_starry_sky (6); staff_friendly_helpful (9); tips_local_knowledge (3); pitches_spacious_private (3); shade_natural_provided (2); value_affordable_fair (2); location_nature_trails_access (2); services_bread_delivery_onsite (0); catering_bar_restaurant_onsite (0); utilities_reliable_electricity (0); water_potable_easy_refill (1); waste_disposal_functional (0); connectivity_strong_wifi (0); connectivity_good_5g_mobile (0); safety_secure_fenced_monitored (0); safety_feeling_safe_community (1); pet_friendly_amenities (1); family_child_friendly_playground (0); access_easy_large_vehicles (2); checkin_automated_flexible_process (0); activities_onsite_yoga_pool (0); unique_vibe_creative_eco_farm (3); utilities_lpg_gpl_specialist (0); activities_farm_eco_interaction (0); heritage_culture_history (0); misc_other_pros (4),noise_traffic_airplane_loud (0); noise_dogs_animals_neighbors (0); noise_events_music_parties (0); cleanliness_dirty_unkept (0); facilities_broken_outdated (0); showers_cold_low_pressure (0); terrain_uneven_sloping (0); terrain_muddy_dusty_flooding (0); shade_lack_of_exposed (0); access_difficult_narrow_steep (0); maneuvering_tight_spaces_restrictions (0); overcrowding_packed_residents (0); space_cramped_lack_of_privacy (0); price_expensive_overpriced (0); payment_issues_cash_only_friction (0); service_lack_of_amenities (1); service_staff_rude_unfriendly (0); checkin_rules_restrictive_slow (0); wifi_poor_unreliable_signal (0); mobile_signal_weak_dead_zone (0); safety_theft_risk_loitering (0); safety_police_fines_eviction_risk (0); environment_pests_insects_smells (0); environment_litter_trash_accumulation (0); utilities_electricity_tripping (0); utilities_water_nonpotable_slow (1); signage_unclear_directions (0); location_remote_isolated_far (0); rules_strict_fussy_unpleasant (0); environment_radiation_emf (0); social_niche_demographic (0); situational_temporary_blockage (0); misc_other_cons (0),2026-01-26 08:27:25
108429,(8550-328) Monchique -,https://park4night.com/en/place/108429,37.31242,-8.556333,Parking lot day/night,20.0,14,2.93,,,,"{""2025-02"": 2, ""2024-03"": 1}",de (1); pt (2),laundry_effective_available (1); safety_feeling_safe_community (1),payment_issues_cash_only_friction (1); facilities_broken_outdated (1); access_difficult_narrow_steep (1); maneuvering_tight_spaces_restrictions (1); misc_other_cons (1),2026-01-26 08:27:35
89145,(7630) Bp petromira,https://park4night.com/en/place/89145,37.618886,-8.728706,Extra services,4.0,17,3.82,0.0,0.0,0.0,"{""2025-10"": 1, ""2025-09"": 1, ""2025-08"": 1, ""2025-07"": 1, ""2024-06"": 1}",es (2); de (1); fr (2),waste_disposal_functional (1); water_potable_easy_refill (1); value_affordable_fair (1); misc_other_pros (1),water_potable_easy_refill (1); misc_other_cons (1); misc_other_cons (1),2026-01-26 08:27:51
30443,(7630-592) Parque De Campismo São Miguel,https://park4night.com/en/place/30443,37.438301,-8.75583,Camping,400.0,193,3.82,13.5,28.0,7.0,"{""2025-10"": 2, ""2025-09"": 2, ""2025-08"": 4, ""2025-06"": 2, ""2025-05"": 2, ""2025-04"": 4, ""2025-03"": 2, ""2025-01"": 1, ""2024-11"": 1, ""2024-10"": 3, ""2024-09"": 2, ""2024-08"": 8, ""2024-07"": 2, ""2024-05"": 2, ""2024-04"": 3, ""2024-03"": 2, ""2024-02"": 1}",en (5); es (4); fr (4); de (6); it (5); pt (2); nl (2),atmosphere_quiet_peaceful (10); shade_natural_provided (6); facilities_clean_modern (5); showers_hot_high_pressure (4); staff_friendly_helpful (7); connectivity_strong_wifi (4); location_nature_trails_access (2); location_town_center_proximity (1); services_bread_delivery_onsite (1); catering_bar_restaurant_onsite (4); family_child_friendly_playground (1); activities_onsite_yoga_pool (5); unique_vibe_creative_eco_farm (1); misc_other_pros (2); laundry_effective_available (2); water_potable_easy_refill (1),price_expensive_overpriced (19); cleanliness_dirty_unkept (10); space_cramped_lack_of_privacy (7); facilities_broken_outdated (4); noise_traffic_airplane_loud (1); noise_dogs_animals_neighbors (1); terrain_uneven_sloping (3); terrain_muddy_dusty_flooding (1); access_difficult_narrow_steep (1); maneuvering_tight_spaces_restrictions (1); overcrowding_packed_residents (1); service_lack_of_amenities (1); service_staff_rude_unfriendly (2); checkin_rules_restrictive_slow (4); wifi_poor_unreliable_signal (2); mobile_signal_weak_dead_zone (1); safety_theft_risk_loitering (1); environment_pests_insects_smells (2); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); utilities_water_nonpotable_slow (1); signage_unclear_directions (1); location_remote_isolated_far (1); rules_strict_fussy_unpleasant (3); misc_other_cons (3); showers_cold_low_pressure (1),2026-01-26 08:28:10
548762,(7630-174) Santa Bárbara -,https://park4night.com/en/place/548762,37.451744,-8.58798,Homestays accommodation,5.0,9,4.78,5.0,5.0,,"{""2025-12"": 1, ""2025-05"": 2, ""2025-04"": 2, ""2025-03"": 1, ""2024-12"": 2, ""2024-09"": 1}",nl (3); fr (3); de (2); en (1),staff_friendly_helpful (7); atmosphere_quiet_peaceful (3); scenery_natural_beauty (2); views_sunset_starry_sky (2); location_nature_trails_access (1); services_bread_delivery_onsite (1); pet_friendly_amenities (1); unique_vibe_creative_eco_farm (1); misc_other_pros (1),terrain_muddy_dusty_flooding (2); waste_disposal_functional (1); utilities_water_nonpotable_slow (1); connectivity_strong_wifi (1); access_difficult_narrow_steep (1),2026-01-26 08:28:49
644258,"(8550-011) Área de Serviço Autocaravanas, Alferce",https://park4night.com/en/place/644258,37.33474,-8.488,Free motorhome area,42.0,27,4.33,0.0,0.0,0.0,"{""2026-01"": 10, ""2025-12"": 4, ""2025-11"": 9, ""2025-10"": 4}",en (7); nl (6); de (4); fr (3); es (2); sv (1); pt (1); uk (1),value_affordable_fair (10); location_nature_trails_access (10); scenery_natural_beauty (7); facilities_clean_modern (5); pitches_spacious_private (4); ground_flat_level_paved (3); showers_hot_high_pressure (3); waste_disposal_functional (3); water_potable_easy_refill (3); services_bread_delivery_onsite (1); family_child_friendly_playground (1); access_easy_large_vehicles (1); activities_onsite_yoga_pool (1); misc_other_pros (1),noise_dogs_animals_neighbors (8); access_difficult_narrow_steep (3); connectivity_strong_wifi (1); environment_pests_insects_smells (1); facilities_broken_outdated (1); misc_other_cons (1),2026-01-26 08:29:36
8637,(7630-740) Camping Villa Park Zambujeira,https://park4night.com/en/place/8637,37.525692,-8.775558,Camping,50.0,752,4.54,10.0,45.0,4.0,"{""2026-01"": 5, ""2025-12"": 8, ""2025-11"": 5, ""2025-10"": 15, ""2025-09"": 7, ""2025-08"": 11, ""2025-07"": 10, ""2025-06"": 11, ""2025-05"": 10, ""2025-04"": 17, ""2025-03"": 9, ""2025-02"": 9, ""2025-01"": 12, ""2024-12"": 9, ""2024-11"": 15, ""2024-10"": 13, ""2024-09"": 16, ""2024-08"": 24, ""2024-07"": 22, ""2024-06"": 13, ""2024-05"": 14, ""2024-04"": 11, ""2024-03"": 10, ""2024-02"": 7, ""2024-01"": 2}",german (40); french (30); english (25),facilities_clean_modern (105); staff_friendly_helpful (41); location_town_center_proximity (36); location_beach_water_access (35); value_affordable_fair (34); activities_onsite_yoga_pool (30); discounts_accepted_acsi (18); catering_bar_restaurant_onsite (20); supplies_nearby_shops_fuel (20); showers_hot_high_pressure (19); connectivity_strong_wifi (7); pitches_spacious_private (14); shade_natural_provided (13); safety_secure_fenced_monitored (3); laundry_effective_available (5); pet_friendly_amenities (5); atmosphere_quiet_peaceful (6); views_sunset_starry_sky (4); family_child_friendly_playground (4); water_potable_easy_refill (3); access_easy_large_vehicles (2); checkin_automated_flexible_process (2); location_nature_trails_access (2); ground_flat_level_paved (1); misc_other_pros (1),overcrowding_packed_residents (16); space_cramped_lack_of_privacy (14); terrain_uneven_sloping (11); rules_strict_fussy_unpleasant (10); access_difficult_narrow_steep (7); environment_pests_insects_smells (6); service_staff_rude_unfriendly (1); showers_cold_low_pressure (2); wifi_poor_unreliable_signal (2); safety_theft_risk_loitering (1); utilities_water_nonpotable_slow (3); maneuvering_tight_spaces_restrictions (1); misc_other_cons (3),2026-01-26 08:30:08
553945,(7630-174) Odemira -,https://park4night.com/en/place/553945,37.654036,-8.614705,Homestays accommodation,2.0,5,5.0,10.0,10.0,,"{""2025-10"": 1, ""2025-09"": 1, ""2025-02"": 1, ""2025-01"": 1, ""2024-10"": 1}",de (3); en (2),atmosphere_quiet_peaceful (3); scenery_natural_beauty (3); staff_friendly_helpful (3); location_nature_trails_access (1); misc_other_pros (2); service_multilingual_welcoming (1); tips_local_knowledge (1),location_remote_isolated_far (1),2026-01-26 08:30:21
163064,(7630-174) Odemira - 2A Rua Souza Prado,https://park4night.com/en/place/163064,37.597193,-8.642696,Extra services,0.0,25,4.44,,,,"{""2025-10"": 1, ""2025-05"": 1, ""2025-03"": 2, ""2024-10"": 1, ""2024-09"": 2, ""2024-06"": 1}",nl (1); de (2); en (2); fr (1); es (2),showers_hot_high_pressure (4); staff_friendly_helpful (3); facilities_clean_modern (3); value_affordable_fair (2); location_town_center_proximity (1); service_multilingual_welcoming (1),situational_temporary_blockage (1); access_difficult_narrow_steep (1); misc_other_cons (1),2026-01-26 08:30:44
47997,(8550) Monchique - Estrada de Sabóia,https://park4night.com/en/place/47997,37.320202,-8.55254,Parking lot day/night,6.0,45,3.29,0.0,0.0,0.0,"{""2026-01"": 2, ""2025-12"": 1, ""2025-11"": 2, ""2025-10"": 1, ""2025-09"": 2, ""2025-06"": 1, ""2025-05"": 1, ""2025-04"": 1, ""2025-02"": 2, ""2025-01"": 1, ""2024-08"": 1, ""2024-05"": 1, ""2024-04"": 1, ""2024-02"": 1}",en (2); nl (3); fr (4); de (4); pt (1),views_sunset_starry_sky (3); access_easy_large_vehicles (3); ground_flat_level_paved (2); location_town_center_proximity (5); value_affordable_fair (1); supplies_nearby_shops_fuel (2); misc_other_pros (1),noise_traffic_airplane_loud (3); access_difficult_narrow_steep (1); situational_temporary_blockage (1); noise_dogs_animals_neighbors (1); environment_radiation_emf (1),2026-01-26 08:30:53
109040,(7630-174) São Luís - 4 Rua Liga dos Amigos,https://park4night.com/en/place/109040,37.715937,-8.662397,MH parking without services,5.0,11,2.55,,,,"{""2025-04"": 1, ""2025-02"": 1, ""2025-01"": 1, ""2024-12"": 1}",fr (2); en (1); de (1),,misc_other_cons (1); terrain_uneven_sloping (1); access_difficult_narrow_steep (1); cleanliness_dirty_unkept (1); misc_other_cons (1); rules_strict_fussy_unpleasant (1); space_cramped_lack_of_privacy (1); utilities_electricity_tripping (1),2026-01-26 08:31:29
496539,(7630-174) Zambujeira do Mar - 22 Entrada da Barca,https://park4night.com/en/place/496539,37.549298,-8.791501,Extra services,2.0,5,4.0,0.0,0.0,,"{""2025-11"": 1, ""2025-10"": 1, ""2025-01"": 1, ""2024-07"": 1, ""2024-06"": 1}",fr (3); de (2),location_nature_trails_access (1); catering_bar_restaurant_onsite (1); misc_other_pros (1),utilities_water_nonpotable_slow (1); misc_other_cons (1),2026-01-26 08:31:55
110869,(7630-174)  - Unnamed Road,https://park4night.com/en/place/110869,37.50987,-8.715213,Extra services,0.0,13,3.0,,,,"{""2024-11"": 1, ""2024-05"": 1}",es (1); en (1),laundry_effective_available (1),water_potable_easy_refill (1); waste_disposal_functional (1); misc_other_cons (1),2026-01-26 08:33:11
66230,(8550-011) Camperplaats Alferce,https://park4night.com/en/place/66230,37.334489,-8.488974,Service area without parking,0.0,342,4.41,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-11"": 1, ""2025-10"": 13, ""2025-09"": 2, ""2025-08"": 8, ""2025-07"": 5, ""2025-06"": 3, ""2025-05"": 1, ""2025-04"": 4, ""2025-03"": 5, ""2025-02"": 5, ""2025-01"": 9, ""2024-12"": 6, ""2024-11"": 2, ""2024-10"": 7, ""2024-09"": 9, ""2024-08"": 4, ""2024-07"": 2, ""2024-06"": 7, ""2024-05"": 5, ""2024-04"": 7, ""2024-03"": 6, ""2024-02"": 3, ""2024-01"": 3}",English (59); German (22); French (21); Spanish (7); Dutch (6); Portuguese (2); Catalan (2); Italian (2),misc_other_pros (34); location_nature_trails_access (22); value_affordable_fair (19); facilities_clean_modern (30); pitches_spacious_private (14); atmosphere_quiet_peaceful (12); water_potable_easy_refill (12); showers_hot_high_pressure (12); waste_disposal_functional (14); activities_onsite_yoga_pool (10); safety_feeling_safe_community (10); scenery_natural_beauty (9); catering_bar_restaurant_onsite (9); service_lack_of_amenities (9); laundry_effective_available (7); services_bread_delivery_onsite (5); supplies_nearby_shops_fuel (4); ground_flat_level_paved (4); location_town_center_proximity (4); connectivity_strong_wifi (2); shade_natural_provided (2); staff_friendly_helpful (2); service_multilingual_welcoming (2); access_easy_large_vehicles (1),misc_other_cons (30); space_cramped_lack_of_privacy (16); overcrowding_packed_residents (10); access_difficult_narrow_steep (5); utilities_electricity_tripping (4); activities_onsite_yoga_pool (4); noise_dogs_animals_neighbors (3); signage_unclear_directions (3); terrain_uneven_sloping (3); service_staff_rude_unfriendly (3); cleanliness_dirty_unkept (2); facilities_broken_outdated (2); environment_pests_insects_smells (1),2026-01-26 08:36:01
508399,(8670) Odeceixe - 7 Rua das Escolas,https://park4night.com/en/place/508399,37.43253,-8.773119,Paying motorhome area,26.0,105,4.25,10.0,12.0,0.0,"{""2026-01"": 2, ""2025-12"": 3, ""2025-11"": 1, ""2025-10"": 3, ""2025-09"": 3, ""2025-08"": 5, ""2025-07"": 1, ""2025-06"": 1, ""2025-05"": 2, ""2025-04"": 7, ""2025-03"": 6, ""2025-02"": 8, ""2025-01"": 7, ""2024-12"": 4, ""2024-11"": 6, ""2024-10"": 7, ""2024-09"": 8, ""2024-08"": 15, ""2024-07"": 13, ""2024-06"": 3}",Spanish (25); German (10); English (10); French (9); Dutch (5); Portuguese (5); Italian (2),facilities_clean_modern (10); atmosphere_quiet_peaceful (17); utilities_reliable_electricity (19); value_affordable_fair (16); staff_friendly_helpful (20); location_town_center_proximity (14); waste_disposal_functional (10); water_potable_easy_refill (10); ground_flat_level_paved (3); safety_secure_fenced_monitored (5); location_nature_trails_access (4); pet_friendly_amenities (2); family_child_friendly_playground (1); access_easy_large_vehicles (2); misc_other_pros (10),location_beach_water_access (8); showers_cold_low_pressure (14); facilities_broken_outdated (1); service_lack_of_amenities (15); access_difficult_narrow_steep (2); shade_lack_of_exposed (1); noise_events_music_parties (2); payment_issues_cash_only_friction (3); space_cramped_lack_of_privacy (1); checkin_rules_restrictive_slow (2); price_expensive_overpriced (3); environment_pests_insects_smells (1); service_staff_rude_unfriendly (1); misc_other_cons (7),2026-01-26 08:36:08
196086,(7630-174) São Teotónio -,https://park4night.com/en/place/196086,37.484072,-8.775151,"On the farm (farm, vineyard ...)",2.0,107,4.7,10.0,10.0,3.5,"{""2026-01"": 1, ""2025-11"": 1, ""2025-09"": 3, ""2025-08"": 2, ""2025-05"": 1, ""2025-04"": 1, ""2025-02"": 2, ""2024-11"": 2, ""2024-08"": 2, ""2024-07"": 3, ""2024-06"": 3, ""2024-05"": 2, ""2024-04"": 1, ""2024-03"": 2, ""2024-02"": 2}",en (9); de (8); nl (5); fr (4); es (1),atmosphere_quiet_peaceful (16); staff_friendly_helpful (15); activities_farm_eco_interaction (4); location_beach_water_access (10); pitches_spacious_private (3); showers_hot_high_pressure (2); ground_flat_level_paved (2); family_child_friendly_playground (2); value_affordable_fair (1); services_bread_delivery_onsite (1); utilities_reliable_electricity (1); water_potable_easy_refill (1); unique_vibe_creative_eco_farm (1); misc_other_pros (3); location_nature_trails_access (3); scenery_natural_beauty (2); views_sunset_starry_sky (1); tips_local_knowledge (1); facilities_clean_modern (1); laundry_effective_available (1); shade_natural_provided (1); pricing_transparent_simple (1); location_town_center_proximity (1); supplies_nearby_shops_fuel (1); catering_bar_restaurant_onsite (1); connectivity_strong_wifi (1); safety_feeling_safe_community (1); pet_friendly_amenities (1); access_easy_large_vehicles (1); checkin_automated_flexible_process (1); activities_onsite_yoga_pool (1); heritage_culture_history (1),noise_dogs_animals_neighbors (3); noise_events_music_parties (1); showers_cold_low_pressure (1); terrain_uneven_sloping (1); terrain_muddy_dusty_flooding (1); access_difficult_narrow_steep (1); maneuvering_tight_spaces_restrictions (1); overcrowding_packed_residents (1); space_cramped_lack_of_privacy (1); price_expensive_overpriced (1); payment_issues_cash_only_friction (1); service_lack_of_amenities (2); service_staff_rude_unfriendly (1); checkin_rules_restrictive_slow (1); wifi_poor_unreliable_signal (1); mobile_signal_weak_dead_zone (1); safety_theft_risk_loitering (1); safety_police_fines_eviction_risk (1); environment_pests_insects_smells (1); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); utilities_water_nonpotable_slow (2); signage_unclear_directions (1); location_remote_isolated_far (1); rules_strict_fussy_unpleasant (1); environment_radiation_emf (1); social_niche_demographic (1); situational_temporary_blockage (1); misc_other_cons (1),2026-01-26 08:36:20
